,title,rate,description
909,변호인,9.0,년대 부산 없다 없다 가방 짧다 세무 변호사 송우석 송강호 부동산 등기 부터 세금 자문 까지 뭐라다 탁월하다 사업 수완 으로 승승장구 하다 부산 에서 제일 잘나가다 자다 변호사 이름 날리다 대기업 스카우트 제의 까지 받다 전국구 변호사 데뷔 두다 송변 하지만 우연히 밥값 신세 지다 쌓다 국밥집 아들 진우 임시완 가다 하다 않다 사건 말리다 재판 앞두다 있다 소식 듣다 국밥집 아줌마 순애 김영애 간절하다 부탁 외면 하다 없다 구치소 면회 만이라도 도와주다 나선 송변 하지만 에서 마주 진우 믿다 하다 모습 충격 받다 송변 모두 회피 하다 바쁘다 사건 변호 맡다 결심 하다 하께 변호인 하다
910,룸,9.0,하다 남자에게 납치 돼다 작다 갇히다 되다 일곱 소녀 조이 세상 단절 되다 지옥 같다 나날 보내다 아들 낳다 엄마 되다 감옥 같다 작다 에서 서로 의지 하다 살아가다 엄마 아들 어느덧다 세월 흐르다 다섯 생일 맞이 하다 되다 태어나다 한번 으로 나가다 보지 이상 좁다 방안 가두다 없다 생각 조이다 진짜 세상 으로의 탈출 결심 하다 그러나 극적 탈출 충격 과거 때문 세상 사람 또다시 보이지 않다 방안 가두다 하다
911,스플릿,9.0,과거 볼링 전설 이라 불리 이름 날리다 철종 불운 사고 모든 잃다 에는 가짜 석유 판매원 에는 도박 볼링 에서 선수 뛰다 볼일 없다 인생 살아가다 그렇다 어느 자신 만의 세계 빠지다 지만 볼링 만큼은 천재 능력 갖다 있다 영훈 우연히 만난 철종 영훈 자신 파트너 끌다 들이다 되다 철종 조력자 이자 도박 브로커 희진 주도 아래 드디어 크다 판이 벌어지다 되다 철종 끈질기다 악연 두꺼비 까지 가세 하다 치열하다 승부 시작 되다
912,어거스트 러쉬,9.0,매력 밴드 싱어 이자 기타리스트 루이스 나단 리스 마이 어스 오다 촉망 받다 첼리스트 라일라 케리 러셀 늘다 우연히 파티 에서 만나다 서로 에게 빠져들다 함께 보내다 되다 하지만 라일라 아버지 의하다 헤어지다 되다 얼마 라일 라는 임신 사실 되다 우여곡절 그녀 아기 출산 하다 아버지 그녀 에게 아이 유산 하다 거짓말 하다 루이스 라일라 아들 어거스트 프레디 하이 모어 늘다 놀랍다 음악 재능 가지다 특별하다 아이 자라다 부모 만이 자신 음악 알아보다 있다 라는 믿음 으로 혼자 뉴욕 으로 어거스트 우연히 낯선 남자 위저드 로빈 윌리엄스 만나다 되다 위저드 인하다 길거리 에서 자신 만의 천재 연주 펼치다 보이다 시작 이별 첼리스트 포기 하다 라일 라는 아이 살다 사실 뉴욕 으로 하다 그리고 에서 아이 찾다 희망 으로 다시 첼로 연주 시작 한편 밴드 싱어 로서 버리다 루이스 역시 전의 운명 사랑 음악 에의 열정 쫓다 뉴욕 으로 하다
913,우리가 사랑이라고 믿는 것,9.0,시르다 만들다 유쾌하다 솔직하다 그레이스 고등학교 에서 역사 가르치다 조용하다 신중하다 에드워드 그리고 감정 표현 서툴다 하나 아들 제이 밉다 성격 다르다 평범하다 함께 하다 가족 어느 에드워드 가다 아내 떠나다 선언 하다 사랑 이라고 믿다 모든 무너지다 그레이스 늘다 크다 충격 받다 깊다 슬픔 빠지다 한편 멀어지다 부모 사이 에서 혼란 스럽다 제이 밉다 늘다 각자 입장 에서 감정 이해해 가기 시작 하다
914,"안녕, 나의 소울메이트",9.0,운명 처럼 우리 우정은 시작 되어다 일곱 우리 에게도 첫사랑 생기다 스물 어른 되다 이별 배우다 이다 스물 보다 사랑 하다 없다 낙담하다 스물 일곱 그립다 하다 함께 엇갈리다 닮다 가다 소녀 애틋하다 찬란하다 청춘 이야기
915,소스 코드,9.0,도시 위협 하다 열차 폭탄 테러 사건 해결 위해 호출 되다 콜터 대위 소스 코드 접속 하다 기차 테러 희생 되다 하다 남자 마지막 으로 들어가다 폭탄 찾다 범인 잡다 하다 임무 부여 받다 임무 성공하다 시간 예고 되다 시카고 날다 버리다 대형 폭탄 테러 있다 모든 직감 이용 하다 사건 단서 용의자 찾다 하다
916,세상을 바꾼 변호인,9.0,남녀 차별 되다 시대 태어나다 기다 버그 늘다 년대 하버드 대학교 로스쿨 에서 전체 학생 해당 하다 명의 여학생 하다 으로서 졸업 하다 아이 키우다 법대 교수 되다 그리고 년대 우연히 남성 보육 관련 되다 하다 사건 하다 되다 기다 버그 남성 역차별 사건 이며 성차별 근원 무너뜨릴 있다 전쟁 포문 열쇠 직감 하다 모두 도저히 이기다 없다 싸움 패배 확정 되다 재판 이라 말리다 기다 버그 남편 지지 입다 건의 합법 차별 무너뜨릴 세기 재판 나서다 세상 바꾸다 위대하다 용기 모두 평등 결정 반전 시작 되다
917,마법에 걸린 사랑,9.0,인생 동화 자체 동화 여자 아름답다 외모 착하다 마음씨 사랑스럽다 노래 솜씨 그리고 동물 대화 하다 있다 능력 까지 동화 세계 다르다 행복하다 살아가다 유일하다 있다 백마 타다 왕자 만나다 결혼 하다 결국 이루어지다 멋지다 왕자 에드워드 만나다 되다 다음 결혼 하다 약속 그런데 결혼 하다 가다 마녀 방해 뉴욕 떨어지다 아니다 솟다 오르다 뉴욕 차도 맨홀 뚜껑 열다 세상 냉혹하다 이고 사랑 해피엔딩 이라는 절대 믿다 않다 뉴욕 이혼 전문 변호사 사랑 표현 이메일 로만 하다 에게 사랑 파먹다 같다 이상하다 여자 뜬금없이 나타나다 자꾸 사람 뒤지다 놓다 사건 만들다 진짜 동화 에서 여자 라면 빨리 돌리다 보내다 싶다
918,슈퍼배드,9.0,나라 대표 하다 명소 하다 훔치다 버리다 기상 외한 주인공 그루 세계 최고 악당 되다 하다 다른 사람 절대 훔치다 없다 하나 훔치다 마음 먹다 그것 바로 훔치다 최신 장비 하다 위해 어쩔 없이 고아원 소녀 맡다 되다 그루 늘다 소녀 함께 되다 세상 에서 가장 어렵다 악당 되다 아니다 바로 소녀 키우다 일임 되다 소녀 의하다 점차 사랑 배우다 변화 되어다 가다 그루 과연 훔치다 있다 인가 소녀 그루 어떻다 되다 인가
919,씨 인사이드,9.0,수심 없다 바다 에서 다이빙 하다 마비 되다 남자 있다 라몬 페드로 무기 마비 이기 보단 의욕 이고 성적 모습 으로 있다 권리 찾다 하다 에게 바다 미터 움직이다 없다 인생 안기다 공간 이자 영원하다 자유 소망 하다 공간 이다 가족 헌신 뒷바라지 침대 눕다 오로지 으로 잡고 써다 오다 소망 하나 안락사 세상 떠나다 이다 한편 라몬 찾아오다 명의 여자 있다 통조림 공장 에서 하다 수다 스럽지 순수하다 여인 로사 라몬 스스로 끊다 한다는 소식 듣다 무턱 대고 찾아오다 친구 되다 그녀 라몬 사랑 하다 되다 급기야 자신 위해 포기 하다 라고 설득 하다 또한 행성 질환 앓다 있다 변호사 줄리아 라몬 자유롭다 위해 안락사 소송 도와주다 동안 그녀 에게 점점 사랑 느끼다 감정 조차도 에겐 너무나 버겁다 인데
920,스타워즈 에피소드 6 - 제다이의 귀환,9.0,아주 멀다 옛날 은하계 저편 루크 스카이워커 늘다 행성 타투인 에서 야비하다 자바 악당 에게 잡히다 친구 하다 솔로 구출 작전 시도 하다 루크 은하 제국 에서 데쓰 스타 보다 강력하다 새롭다 무장 우주 정거장 몰래 건설 하다 시작 하다 되어다 완성 되다 은하계 에서 자유 되찾다 위해 투쟁 하다 반역 무리 에게 확실하다 파멸 이끌다 있다 냉동 되다 솔로 지극히 미워하다 우주 악당 두목 자바 식물 옮기다 간다 스카이워커 솔로 하다 고향 타투인 행성 으로 돌아오다 솔로 풀다 제안 하다 조건 으로 오다 자바 에게 선물 보내다 자바 로보트 잡다 두다 솔로 풀다 않다 츄바카 자바 에게 판다 구실 레아 공주 변장 하다 나타나다 그녀 솔로 탄소 냉동 감옥 에서 구출 해내다 자바 에게 들키다 쇠사슬 묶인 끌리다 다니다 이제 포스 모든 터득 루크 정면 으로 도전 하다 자바 일당 물리 치고 솔로 구출 우주선 타고 행성 으로 돌아오다 다르다 다시 찾다 루크 임종 지켜보다 베이 자신 아버지 라는 사실 확인 받다 케노비 영혼 에게 진실 밝히다 주다 아버지 아나킨 스카이워커 포스 악한 유혹 되어다 스승 이던 배신 하고 제다이 기사단 전멸 시키다 황제 충복 되어다 이다 그래서 에게 아버지 죽다 사실 숨기다 레이 공주 황제 마수 하다 위해 신분 숨기 피신 시키다 자신 동이 이라는 사실 되다
921,미션 임파서블,9.0,소속 펠프스 보이 가다 이끌다 미션 임파 리더 이단 헌트 크루즈 경보 해제 전문가 에밀 리오 에스테베즈 여성 요원 사라 크리스틴 스콧 토마스 오다 한나 그리고 아내 클래어 엠마뉴엘 아트 구성 되어다 있다 글리 이라는 자가 리스트 동유럽 에서 활동 하고 있다 첩보원 명단 대사관 에서 훔치다 맥스 바네사 레드 레이브 라는 무기 에게 넘기다 음모 막다 위해 작전 투입 되다 그러나 대사관 파티 잠입 하다 작전 수행 하나 도중 포함 요원 모두 숨다 되다 혼자 살아나다 헌트 만이 간신히 본부 연락 취하 되다 책임자 키트리 헨리 크다 제니 만난 틀다 통해 이번 작전 정보 부내 깊숙이 침투 하다 있다 이중 간첩 잡아내다 작전 이다 글리 미끼 이다 이다 더구나 모든 요원 죽다 이단 만이 살아나다 에게 수상 달러 거금 입금 되어다 의심 받다 있다 알다 홀로 탈출 하다 살아나다 클레어 나타나다 헌터 합류 하다 되다 헌터 동료 죽이다 문제 범인 인터넷 에서 이라는 이름 사용 하다 무기 밀다 상인 맥스 접선 하다 알다 맥스 만나다 성공하다 통해 리스트 달러 바꾸다 하다 본부 건물 진짜 리스트 들다 디스크 빼다 천만 달러 바꾸다 약속 받다 이다 크리 르노 오다 나토 컴퓨터 해킹 하다 컴퓨터 천재 루터 미스 오다 손잡다 이루다 헌터 마침내 리스트 빼다 성공하다 분노하다 키트 리지 헌트 부모 마약 밀다 협의 체포 하다 협박 하다 놀라다 살다 나타나다 키트 리지 범인 이라 헌터 설득 하다 의심 하다 되다 틀다 자신 함께 행동 해오다 아내 클레어 통속 이다 알아내다 되다 냉전시대 이미 끝나다 버리다 지금 에게 있다 가장 중요하다 동료 보다 이다 이다 리스트 교환 하다 파리 고속 기차 에서 무정하다 아내 까지 쏘다 버리다 헬기 탈출 하다 하지만 헌트 의하다 저지 하고 모든 마치다 틀다 비행기 타고 고향 으로 돌아가다 그러나 비행기 에서 또다시 모종 지령 받다 이르다
922,빅풋 주니어2: 패밀리가 떴다,9.0,아주 멀리 서도 자다 듣다 어디 든지 빠르다 달려가다 남다르다 치유 능력 까지 모두 주목 하다 초능력 슈퍼 히어로 빅풋 에게 알래스카 에서 하다 편지 도착 하다 지구 위험 빠뜨리다 악당 에게서 자연 동물 친구 지키다 지구 지키다 위해 빅풋 빅풋 패밀리 뜨다 걱정 말다 지금 달려가다 슈퍼 히어로 빅풋 패밀리 출동 준비 완료
923,록 스탁 앤 투 스모킹 배럴즈,9.0,장물 이나 먹다 나름 대로 열심히 살다 에디 모란 오다 명의 친구 제이슨 프레 소프 덱스터 플레처 베이컨 제이슨 스타 크다 한번 리기 위해 저승 사자 해리 모리 도박 끼다 하다 단지 에디 사람 감정 읽다 탁월하다 재주 가지다 이유 만으로 그러나 바지 모으다 판돈 파운드 파운드 도박 으로 둔갑 하고 게다가 일주일 갚다 하다 손가락 잘리다 나가다 지경 되다 망연자실하다 순간 절망 빠지다 에디 친구 에게 들다 오다 하다 가닥 희망 소리 바로 옆집 도그 프랭크 하퍼 일당 대마초 패거리 털다 크다 모의 하다 소리 통해 들리다 궁지 몰리다 에디 친구 도그 일당 대마초 패거리 털다 오다 뺏다 하다 한편 되다 하다 저승 사자 해리 충복 배리 맥린 에게 소더비 경매 나오다 골동품 훔치다 나오다 북부 촌뜨기 가장 볼품 없다 보이다 자루 낡다 진행 쓰기 위해 장물아비 에게 아버 리지 이야말로 해리 원하다 파운드 짜다 물건 이다 거사 위해 무기 하다 에디 친구 사들이다 파다 배리 에게 혼쭐 촌뜨기 자루 낡다 되찾다 위해 혈안 되다 하다 차례 격전 도그 일당 대마초 패거리 대마초 쓸다 오다 기다리다 에디 친구 아주 쉬다 대마초 가로 채다 해리 에게 갚다 대마초 챙기다 일만 남다 그러나 대마초 려고 가져가다 바로 대마초 패거리 보스 없다 애송이 혼내다 위해 에디 하다 대마초 패거리 받다 미치다 일보 직전 도그 일당 자신 찾다 하다 에디 있다 되다 촌뜨기 들다 손가락 이든 받다 에디 찾아가다 해리 부하 그러나 모두 자신 목표 한다는 사실 까마득하다 모르다 횡재 마냥 들뜨다 있다 에디 친구 서로 목적 다르다 부딪히다 밖에 없다 다섯 패거리 얽히다 설키 하다 벌이 되다 가방 대마초 그리고 자루 낡다 결국 주인 찾다 되다
924,비틀스: 에잇 데이즈 어 위크 - 투어링 이어즈,9.0,부터 까지 무대 에서 있다 유일하다 일주일 일로 살다 치열하다 공연 기록 아이돌 에서 진정하다 전설 아티스트 거듭 나기 까지 바꾸다 숨기다 진짜 이야기 이제 밝혀지다
925,골!,9.0,다른 아이 처럼 산티아고 쿠노 베커 크다 가지 있다 그러나 다른 아이 다른 있다 에게는 그러하다 이루다 있다 기회 거의 보이지 않다 이다 두려움 치다 놓다 으로부터 수천 마일 기꺼이 떨어지다 나오다 마음가짐 있다 그리고 세계 최고 선수 함께 축구 경기 하다 각오 되어다 있다 산티아고 이렇다 집념 목표 의식 엄청나다 궁핍하다 개인 희생 가다 고향 에서 수천 마일 떨어지다 에서 세계 최고 당당하다 어깨 겨루다 있다 않다 기회 가능하다 하다 나이 산티아고 미국 국경 넘다 수중 가지 있다 가지 축구공 낡다 월드컵 사다 이후 닥치다 대로 하다 성장하다 산티아고 관심 쏟다 유일하다 대상 축구 이다 그리고 에게 남다 하나 과제 아버지 에게 장래 유명하다 축구 스타 되다 있다 라고 확신 시키다 이다 세상 에는 가지 종류 사람 있다 크다 에서 살다 사람 그리고 우리 처럼 잔디 깎다 주다 자동차 세차 하다 주다 사람 이라고 하다 아버지 에게 그러나 마침내 사람 좋다 전직 축구 선수 이자 스카우트 담당 영국인 글렌 포이 스테판 딜레 가다 로스앤젤레스 지역 시합 에서 산티아고 발견 하다 되다 영국 프리미어 리그 클럽 뉴캐슬 유나이티드 찾다 있다 뛰어나다 재질 기량 그리고 스피드 대담하다 고루 갖추다 산티아고 한눈 알아보다 이다 이제 축구 성지 다름없다 뉴캐슬 세인트 제임스 파크 구장 에서 어리다 산티아고 기량 입증 하다 세계 에서 가장 명망 있다 축구 클럽 계약 맺다 하다 게임 앞두다 되다 인간 고뇌 육체 부상 그리고 성공 따르다 세속 유혹 하다 없다 진흙 구장 매다 바람 그리고 동료 로부터 심리 견제 견디다 화려하다 가슴 벅차다 국제 축구 무대 에서 산티아고 살아나다 있다 이다
